time,i1alpha,u1alpha,motorTorque,motorMechanicalAngularVelocity,|psi2|
0.765815,3.08465,314.668,-0.0363115,-157.102,1.00736
0.765915,3.45447,311.926,-0.0354372,-157.102,1.00736
0.766015,3.82089,308.877,-0.0346346,-157.103,1.00736
0.766115,4.18353,305.522,-0.0339162,-157.103,1.00736
0.766215,4.54204,301.866,-0.0332793,-157.103,1.00736
0.766315,4.89607,297.911,-0.0327279,-157.103,1.00736
0.766415,5.24526,293.663,-0.0322713,-157.103,1.00736
0.766515,5.58927,289.125,-0.0319065,-157.103,1.00736
0.766615,5.92776,284.301,-0.0316365,-157.103,1.00736
0.766715,6.2604,279.197,-0.031461,-157.103,1.00736
0.766815,6.58686,273.817,-0.0313859,-157.103,1.00736
0.766915,6.90681,268.167,-0.0314081,-157.103,1.00736
0.767015,7.21994,262.251,-0.031532,-157.103,1.00736
0.767115,7.52595,256.078,-0.0317548,-157.103,1.00736
0.767215,7.82452,249.651,-0.0320778,-157.103,1.00736
0.767315,8.11537,242.978,-0.0324968,-157.103,1.00736
0.767415,8.3982,236.065,-0.0330147,-157.103,1.00736
0.767515,8.67274,228.919,-0.0336273,-157.103,1.00736
0.767615,8.93871,221.546,-0.0343373,-157.103,1.00736
0.767715,9.19587,213.956,-0.0351351,-157.103,1.00736
0.767815,9.44394,206.154,-0.0360261,-157.103,1.00736
0.767915,9.68268,198.148,-0.0369992,-157.103,1.00736
0.768015,9.91187,189.947,-0.0380587,-157.103,1.00736
0.768115,10.1313,181.558,-0.0391933,-157.103,1.00736
0.768215,10.3407,172.99,-0.0404074,-157.103,1.00736
0.768315,10.5398,164.252,-0.0416924,-157.103,1.00736
0.768415,10.7286,155.351,-0.0430442,-157.103,1.00735
0.768515,10.9068,146.297,-0.0444573,-157.103,1.00735
0.768615,11.0742,137.098,-0.045926,-157.103,1.00735
0.768715,11.2307,127.764,-0.0474491,-157.103,1.00735
0.768815,11.3761,118.304,-0.049014,-157.103,1.00735
0.768915,11.5103,108.727,-0.050622,-157.103,1.00735
0.769015,11.633,99.043,-0.0522641,-157.103,1.00735
0.769115,11.7444,89.261,-0.0539326,-157.103,1.00735
0.769215,11.8441,79.3909,-0.0556248,-157.103,1.00735
0.769315,11.9321,69.4424,-0.0573338,-157.103,1.00735
0.769415,12.0083,59.4254,-0.059049,-157.103,1.00735
0.769515,12.0727,49.3497,-0.0607677,-157.103,1.00735
0.769615,12.1252,39.2253,-0.0624835,-157.103,1.00735
0.769715,12.1657,29.0622,-0.0641911,-157.103,1.00735
0.769815,12.1941,18.8703,-0.06588,-157.103,1.00735
0.769915,12.2106,8.65987,-0.0675436,-157.103,1.00735
0.770015,12.215,-1.55914,-0.0691809,-157.103,1.00735
0.770115,12.2073,-11.7766,-0.0707821,-157.103,1.00735
0.770215,12.1875,-21.9825,-0.0723437,-157.103,1.00735
0.770315,12.1558,-32.1666,-0.0738565,-157.103,1.00735
0.770415,12.112,-42.319,-0.0753151,-157.103,1.00735
0.770516,12.0563,-52.4296,-0.0767129,-157.103,1.00735
0.770616,11.9887,-62.4884,-0.0780526,-157.103,1.00735
0.770716,11.9092,-72.4856,-0.0793188,-157.103,1.00735
0.770816,11.818,-82.4112,-0.0805168,-157.103,1.00735
0.770916,11.7151,-92.2555,-0.0816361,-157.103,1.00735
0.771016,11.6006,-102.009,-0.0826726,-157.103,1.00735
0.771116,11.4747,-111.661,-0.0836221,-157.103,1.00735
0.771216,11.3375,-121.203,-0.0844846,-157.103,1.00735
0.771316,11.1891,-130.626,-0.0852544,-157.103,1.00735
0.771416,11.0296,-139.92,-0.0859283,-157.103,1.00735
0.771516,10.8592,-149.075,-0.0865074,-157.103,1.00735
0.771616,10.6781,-158.083,-0.0869836,-157.103,1.00735
0.771716,10.4865,-166.936,-0.0873622,-157.103,1.00735
0.771816,10.2845,-175.623,-0.0876337,-157.103,1.00735
0.771916,10.0724,-184.137,-0.0878022,-157.103,1.00735
0.772016,9.85029,-192.47,-0.0878634,-157.103,1.00735
0.772116,9.61848,-200.612,-0.0878244,-157.103,1.00735
0.772216,9.37718,-208.556,-0.0876811,-157.103,1.00735
0.772316,9.12661,-216.294,-0.0874318,-157.103,1.00735
0.772416,8.86704,-223.819,-0.087081,-157.103,1.00735
0.772516,8.59871,-231.123,-0.0866355,-157.104,1.00735
0.772616,8.32189,-238.199,-0.0860842,-157.104,1.00735
0.772716,8.03686,-245.039,-0.085441,-157.104,1.00735
0.772816,7.74389,-251.638,-0.0847031,-157.104,1.00735
0.772916,7.44328,-257.988,-0.083872,-157.104,1.00735
0.773016,7.13531,-264.084,-0.0829517,-157.104,1.00735
0.773116,6.82031,-269.919,-0.081948,-157.104,1.00735
0.773216,6.49856,-275.487,-0.0808634,-157.104,1.00735
0.773316,6.17041,-280.784,-0.0797079,-157.104,1.00735
0.773416,5.83616,-285.803,-0.0784772,-157.104,1.00735
0.773516,5.49614,-290.54,-0.077181,-157.104,1.00735
0.773616,5.15071,-294.99,-0.0758223,-157.104,1.00735
0.773716,4.80018,-299.149,-0.0744092,-157.104,1.00735
0.773816,4.44492,-303.013,-0.0729446,-157.104,1.00735
0.773916,4.08527,-306.578,-0.0714361,-157.104,1.00735
0.774016,3.72158,-309.84,-0.0698887,-157.104,1.00735
0.774116,3.35422,-312.796,-0.0683064,-157.104,1.00735
0.774216,2.98354,-315.443,-0.0667005,-157.104,1.00735
0.774316,2.60992,-317.779,-0.0650751,-157.104,1.00735
0.774416,2.23373,-319.801,-0.063433,-157.104,1.00735
0.774516,1.85533,-321.507,-0.061785,-157.104,1.00735
0.774616,1.47509,-322.896,-0.060138,-157.104,1.00735
0.774716,1.0934,-323.967,-0.0584963,-157.104,1.00735
0.774816,0.710623,-324.717,-0.056867,-157.104,1.00735
0.774916,0.327146,-325.147,-0.055257,-157.104,1.00735
0.775016,-0.0566541,-325.256,-0.0536714,-157.104,1.00735
0.775116,-0.4404,-325.044,-0.0521171,-157.104,1.00735
0.775216,-0.823711,-324.511,-0.0505979,-157.104,1.00735
0.775316,-1.20621,-323.657,-0.0491239,-157.104,1.00735
0.775416,-1.58752,-322.484,-0.0476935,-157.104,1.00735
0.775516,-1.96726,-320.993,-0.0463197,-157.104,1.00735
0.775616,-2.34507,-319.185,-0.0450037,-157.104,1.00735
0.775716,-2.72056,-317.061,-0.04375,-157.104,1.00735
0.775816,-3.09336,-314.625,-0.042566,-157.104,1.00735
0.775916,-3.46311,-311.878,-0.0414564,-157.104,1.00735
0.776016,-3.82944,-308.823,-0.0404206,-157.104,1.00735
0.776116,-4.192,-305.464,-0.039469,-157.104,1.00735
0.776216,-4.55042,-301.803,-0.0386017,-157.104,1.00735
0.776316,-4.90434,-297.843,-0.0378206,-157.104,1.00735
0.776416,-5.25343,-293.59,-0.0371329,-157.104,1.00735
0.776516,-5.59733,-289.047,-0.036537,-157.104,1.00735
0.776617,-5.93571,-284.219,-0.0360358,-157.104,1.00735
0.776717,-6.26823,-279.11,-0.0356363,-157.104,1.00735
0.776817,-6.59456,-273.725,-0.0353328,-157.104,1.00735
0.776917,-6.91439,-268.071,-0.0351309,-157.104,1.00735
0.777017,-7.22739,-262.151,-0.0350279,-157.104,1.00735
0.777117,-7.53326,-255.973,-0.0350237,-157.104,1.00735
0.777217,-7.83169,-249.542,-0.0351239,-157.104,1.00735
0.777317,-8.12239,-242.865,-0.0353202,-157.104,1.00735
0.777417,-8.40508,-235.948,-0.0356154,-157.104,1.00735
0.777517,-8.67947,-228.798,-0.036008,-157.104,1.00735
0.777617,-8.9453,-221.422,-0.0364966,-157.104,1.00735
0.777717,-9.20229,-213.828,-0.0370758,-157.104,1.00735
0.777817,-9.45021,-206.023,-0.0377524,-157.104,1.00734
0.777917,-9.68879,-198.014,-0.0385084,-157.104,1.00734
0.778017,-9.91781,-189.809,-0.0393507,-157.104,1.00734
0.778117,-10.137,-181.418,-0.0402723,-157.104,1.00734
0.778217,-10.3463,-172.847,-0.0412705,-157.104,1.00734
0.778317,-10.5453,-164.106,-0.0423397,-157.104,1.00734
0.778417,-10.7339,-155.202,-0.0434758,-157.104,1.00734
0.778517,-10.9119,-146.145,-0.0446758,-157.104,1.00734
0.778617,-11.0792,-136.945,-0.0459288,-157.104,1.00734
0.778717,-11.2355,-127.608,-0.0472375,-157.104,1.00734
0.778817,-11.3807,-118.146,-0.0485921,-157.104,1.00734
0.778917,-11.5147,-108.568,-0.0499878,-157.104,1.00734
0.779017,-11.6373,-98.8817,-0.051419,-157.104,1.00734
0.779117,-11.7484,-89.0982,-0.052878,-157.105,1.00734
0.779217,-11.848,-79.2267,-0.0543565,-157.105,1.00734
0.779317,-11.9358,-69.277,-0.055856,-157.105,1.00734
0.779417,-12.0119,-59.2589,-0.0573609,-157.105,1.00734
0.779517,-12.0761,-49.1823,-0.0588732,-157.105,1.00734
0.779617,-12.1284,-39.0572,-0.0603827,-157.105,1.00734
0.779717,-12.1687,-28.8935,-0.0618825,-157.105,1.00734
0.779817,-12.197,-18.7013,-0.0633679,-157.105,1.00734
0.779917,-12.2133,-8.49057,-0.0648322,-157.105,1.00734
0.780017,-12.2175,1.72849,-0.0662669,-157.105,1.00734
0.780117,-12.2097,11.9458,-0.067667,-157.105,1.00734
0.780217,-12.1898,22.1514,-0.0690276,-157.105,1.00734
0.780317,-12.1578,32.3351,-0.0703404,-157.105,1.00734
0.780417,-12.1139,42.4869,-0.0716025,-157.105,1.00734
0.780517,-12.058,52.5967,-0.0728085,-157.105,1.00734
0.780617,-11.9903,62.6546,-0.0739539,-157.105,1.00734
0.780717,-11.9106,72.6507,-0.0750273,-157.105,1.00734
0.780817,-11.8193,82.575,-0.0760325,-157.105,1.00734
0.780917,-11.7162,92.4178,-0.0769576,-157.105,1.00734
0.781017,-11.6016,102.169,-0.0778027,-157.105,1.00734
0.781117,-11.4756,111.82,-0.0785614,-157.105,1.00734
0.781217,-11.3382,121.36,-0.0792332,-157.105,1.00734
0.781317,-11.1896,130.781,-0.0798137,-157.105,1.00734
0.781417,-11.03,140.072,-0.080301,-157.105,1.00734
0.781517,-10.8595,149.226,-0.0806894,-157.105,1.00734
0.781617,-10.6783,158.231,-0.080979,-157.105,1.00734
0.781717,-10.4865,167.081,-0.0811683,-157.105,1.00734
0.781817,-10.2844,175.766,-0.0812532,-157.105,1.00734
0.781917,-10.0721,184.277,-0.0812379,-157.105,1.00734
0.782017,-9.84994,192.606,-0.0811196,-157.105,1.00734
0.782117,-9.61802,200.745,-0.0808941,-157.105,1.00734
0.782217,-9.3766,208.686,-0.0805683,-157.105,1.00734
0.782317,-9.12592,216.421,-0.0801409,-157.105,1.00734
0.782417,-8.86624,223.942,-0.0796091,-157.105,1.00734
0.782517,-8.5978,231.242,-0.0789826,-157.105,1.00734
0.782618,-8.32088,238.314,-0.0782517,-157.105,1.00734
0.782718,-8.03575,245.151,-0.0774261,-157.105,1.00734
0.782818,-7.74269,251.745,-0.0765072,-157.105,1.00734
0.782918,-7.44198,258.091,-0.0754993,-157.105,1.00734
0.783018,-7.13392,264.183,-0.0744036,-157.105,1.00734
0.783118,-6.81883,270.013,-0.0732272,-157.105,1.00734
0.783218,-6.497,275.577,-0.0719672,-157.105,1.00734
0.783318,-6.16876,280.869,-0.0706363,-157.105,1.00734
0.783418,-5.83443,285.884,-0.0692329,-157.105,1.00734
0.783518,-5.49434,290.616,-0.0677614,-157.105,1.00734
0.783618,-5.14883,295.062,-0.06623,-157.105,1.00734
0.783718,-4.79824,299.216,-0.0646456,-157.105,1.00734
0.783818,-4.44291,303.074,-0.0630098,-157.105,1.00734
0.783918,-4.08319,306.634,-0.0613301,-157.105,1.00734
0.784018,-3.71944,309.891,-0.0596135,-157.105,1.00734
0.784118,-3.35202,312.842,-0.057867,-157.105,1.00734
0.784218,-2.98129,315.484,-0.0560933,-157.105,1.00734
0.784318,-2.60762,317.815,-0.0543002,-157.105,1.00734
0.784418,-2.23137,319.832,-0.0524931,-157.105,1.00734
0.784518,-1.85292,321.533,-0.050679,-157.105,1.00734
0.784618,-1.47264,322.917,-0.048865,-157.105,1.00734
0.784718,-1.09091,323.982,-0.0470562,-157.105,1.00734
0.784818,-0.708096,324.727,-0.0452649,-157.105,1.00734
0.784918,-0.324581,325.151,-0.0434926,-157.105,1.00734
0.785018,0.0592529,325.255,-0.0417418,-157.105,1.00734
0.785118,0.44303,325.037,-0.0400227,-157.105,1.00734
0.785218,0.826373,324.499,-0.0383443,-157.105,1.00734
0.785318,1.2089,323.64,-0.0367083,-157.105,1.00734
0.785418,1.59024,322.462,-0.0351191,-157.105,1.00734
0.785518,1.97,320.966,-0.0335845,-157.105,1.00734
0.785618,2.34783,319.152,-0.0321112,-157.105,1.00734
0.785718,2.72333,317.024,-0.0307002,-157.106,1.00734
0.785818,3.09616,314.582,-0.0293602,-157.106,1.00734
0.785918,3.46593,311.83,-0.0280989,-157.106,1.00734
0.786018,3.83227,308.77,-0.0269155,-157.106,1.00734
0.786118,4.19484,305.406,-0.0258163,-157.106,1.00734
0.786218,4.55328,301.739,-0.0248077,-157.106,1.00734
0.786318,4.90722,297.775,-0.0238888,-157.106,1.00734
0.786418,5.25631,293.517,-0.0230619,-157.106,1.00734
0.786518,5.60023,288.969,-0.022331,-157.106,1.00734
0.786618,5.93861,284.136,-0.0217017,-157.106,1.00734
0.786718,6.27114,279.023,-0.0211685,-157.106,1.00734
0.786818,6.59748,273.634,-0.0207369,-157.106,1.00734
0.786918,6.91731,267.975,-0.0204083,-157.106,1.00734
0.787018,7.23032,262.051,-0.0201814,-157.106,1.00734
0.787118,7.53619,255.869,-0.0200589,-157.106,1.00734
0.787218,7.83463,249.434,-0.0200408,-157.106,1.00734
0.787318,8.12533,242.752,-0.0201229,-157.106,1.00734
0.787418,8.40802,235.831,-0.0203053,-157.106,1.00734
0.787518,8.68241,228.678,-0.0205879,-157.106,1.00734
0.787618,8.94824,221.298,-0.0209694,-157.106,1.00734
0.787718,9.20523,213.7,-0.0214441,-157.106,1.00734
0.787818,9.45314,205.892,-0.0220108,-157.106,1.00734
0.787918,9.69172,197.879,-0.0226665,-157.106,1.00734
0.788018,9.92074,189.672,-0.0234099,-157.106,1.00734
0.788118,10.14,181.277,-0.0242355,-157.106,1.00734
0.788218,10.3492,172.703,-0.0251418,-157.106,1.00734
0.788318,10.5482,163.959,-0.0261192,-157.106,1.00734
0.788418,10.7368,155.053,-0.0271675,-157.106,1.00734
0.788518,10.9148,145.994,-0.0282826,-157.106,1.00734
0.788619,11.082,136.791,-0.0294535,-157.106,1.00734
0.788719,11.2383,127.453,-0.0306842,-157.106,1.00734
0.788819,11.3835,117.989,-0.0319608,-157.106,1.00734
0.788919,11.5175,108.408,-0.0332779,-157.106,1.00734
0.789019,11.6401,98.7203,-0.0346297,-157.106,1.00734
0.789119,11.7512,88.9353,-0.0360115,-157.106,1.00734
0.789219,11.8508,79.0624,-0.0374148,-157.106,1.00734
0.789319,11.9386,69.1115,-0.0388362,-157.106,1.00734
0.789419,12.0146,59.0924,-0.0402674,-157.106,1.00734
0.789519,12.0788,49.0149,-0.0417021,-157.106,1.00734
0.789619,12.1311,38.889,-0.0431354,-157.106,1.00734
0.789719,12.1714,28.7248,-0.0445593,-157.106,1.00734
0.789819,12.1996,18.5322,-0.0459666,-157.106,1.00734
0.789919,12.2159,8.32128,-0.0473517,-157.106,1.00734
0.790019,12.2201,-1.89784,-0.0487085,-157.106,1.00734
0.790119,12.2122,-12.1151,-0.0500336,-157.106,1.00734
0.790219,12.1923,-22.3204,-0.0513184,-157.106,1.00734
0.790319,12.1603,-32.5036,-0.0525571,-157.106,1.00733
0.790419,12.1164,-42.6548,-0.0537426,-157.106,1.00733
0.790519,12.0604,-52.7638,-0.0548713,-157.106,1.00733
0.790619,11.9926,-62.8208,-0.0559388,-157.106,1.00733
0.790719,11.913,-72.8158,-0.0569405,-157.106,1.00733
0.790819,11.8216,-82.7388,-0.0578656,-157.106,1.00733
0.790919,11.7185,-92.5802,-0.0587169,-157.106,1.00733
0.791019,11.6038,-102.33,-0.0594868,-157.106,1.00733
0.791119,11.4778,-111.979,-0.0601753,-157.106,1.00733
0.791219,11.3403,-121.518,-0.0607725,-157.106,1.00733
0.791319,11.1917,-130.936,-0.0612835,-157.106,1.00733
0.791419,11.0321,-140.225,-0.0616928,-157.106,1.00733
0.791519,10.8615,-149.376,-0.0620088,-157.106,1.00733
0.791619,10.6803,-158.379,-0.0622288,-157.106,1.00733
0.791719,10.4884,-167.226,-0.0623429,-157.106,1.00733
0.791819,10.2863,-175.908,-0.0623596,-157.106,1.00733
0.791919,10.074,-184.416,-0.0622705,-157.106,1.00733
0.792019,9.85173,-192.742,-0.062077,-157.106,1.00733
0.792119,9.61976,-200.878,-0.0617833,-157.106,1.00733
0.792219,9.3783,-208.816,-0.0613893,-157.106,1.00733
0.792319,9.12757,-216.547,-0.0608923,-157.106,1.00733
0.792419,8.86785,-224.065,-0.0602936,-157.106,1.00733
0.792519,8.59936,-231.361,-0.0595933,-157.106,1.00733
0.792619,8.3224,-238.429,-0.0587984,-157.106,1.00733
0.792719,8.03722,-245.262,-0.0579032,-157.106,1.00733
0.792819,7.7441,-251.853,-0.0569217,-157.106,1.00733
0.792919,7.44334,-258.195,-0.0558483,-157.106,1.00733
0.793019,7.13524,-264.282,-0.0546872,-157.106,1.00733
0.793119,6.8201,-270.108,-0.053444,-157.106,1.00733
0.793219,6.49822,-275.667,-0.0521172,-157.106,1.00733
0.793319,6.16993,-280.954,-0.0507208,-157.106,1.00733
0.793419,5.83555,-285.964,-0.0492548,-157.106,1.00733
0.793519,5.49542,-290.692,-0.0477206,-157.106,1.00733
0.793619,5.14986,-295.133,-0.0461293,-157.106,1.00733
0.793719,4.79921,-299.282,-0.0444837,-157.106,1.00733
0.793819,4.44383,-303.136,-0.042788,-157.106,1.00734
0.793919,4.08406,-306.691,-0.0410471,-157.106,1.00734
0.794019,3.72027,-309.942,-0.0392706,-157.106,1.00734
0.794119,3.3528,-312.888,-0.0374649,-157.106,1.00734
0.794219,2.98202,-315.525,-0.0356314,-157.106,1.00734
0.794319,2.60829,-317.851,-0.0337812,-157.106,1.00734
0.794419,2.232,-319.862,-0.0319198,-157.106,1.00734
0.794519,1.85349,-321.558,-0.03005,-157.106,1.00734
0.79462,1.47316,-322.937,-0.0281841,-157.106,1.00734
0.79472,1.09138,-323.997,-0.0263266,-157.106,1.00734
0.79482,0.708511,-324.736,-0.0244824,-157.106,1.00734
0.79492,0.324945,-325.156,-0.0226606,-157.106,1.00734
0.79502,-0.0589424,-325.254,-0.0208664,-157.106,1.00734
0.79512,-0.442774,-325.031,-0.0191076,-157.106,1.00734
0.79522,-0.826169,-324.487,-0.0173869,-157.106,1.00734
0.79532,-1.20875,-323.623,-0.0157107,-157.106,1.00734
0.79542,-1.59014,-322.44,-0.0140884,-157.106,1.00734
0.79552,-1.96996,-320.938,-0.0125211,-157.106,1.00734
0.79562,-2.34784,-319.119,-0.0110207,-157.106,1.00734
0.79572,-2.72341,-316.986,-0.00958672,-157.106,1.00734
0.79582,-3.09629,-314.539,-0.00822236,-157.106,1.00734
0.79592,-3.46611,-311.782,-0.00693736,-157.106,1.00734
0.79602,-3.83252,-308.717,-0.00572962,-157.106,1.00734
0.79612,-4.19514,-305.347,-0.0046082,-157.106,1.00734
0.79622,-4.55363,-301.676,-0.0035724,-157.106,1.00734
0.79632,-4.90762,-297.707,-0.00263266,-157.106,1.00734
0.79642,-5.25677,-293.444,-0.00178202,-157.106,1.00734
0.79652,-5.60074,-288.892,-0.00103023,-157.106,1.00734
0.79662,-5.93917,-284.054,-0.00037868,-157.106,1.00734
0.79672,-6.27175,-278.936,0.000175418,-157.106,1.00734
0.79682,-6.59814,-273.542,0.000629277,-157.106,1.00734
0.79692,-6.91802,-267.879,0.00097872,-157.106,1.00734
0.79702,-7.23108,-261.951,0.00122514,-157.106,1.00734
0.79712,-7.537,-255.764,0.00136854,-157.106,1.00734
0.79722,-7.83548,-249.325,0.00140891,-157.106,1.00734
0.79732,-8.12623,-242.64,0.00134765,-157.106,1.00734
0.79742,-8.40896,-235.715,0.00118337,-157.106,1.00734
0.79752,-8.6834,-228.557,0.00092164,-157.106,1.00734
0.79762,-8.94926,-221.174,0.000561059,-157.106,1.00734
0.79772,-9.2063,-213.573,0.000105808,-157.106,1.00734
0.79782,-9.45425,-205.76,-0.000442721,-157.106,1.00734
0.79792,-9.69287,-197.745,-0.00108174,-157.106,1.00734
0.79802,-9.92192,-189.534,-0.00180708,-157.106,1.00734
0.79812,-10.1412,-181.137,-0.00261456,-157.106,1.00734
0.79822,-10.3504,-172.56,-0.00350139,-157.106,1.00734
0.79832,-10.5495,-163.813,-0.00446062,-157.106,1.00734
0.79842,-10.7381,-154.904,-0.00549503,-157.106,1.00734
0.79852,-10.9162,-145.843,-0.00658931,-157.106,1.00734
0.79862,-11.0834,-136.637,-0.00774484,-157.106,1.00734
0.79872,-11.2398,-127.297,-0.00895605,-157.106,1.00734
0.79882,-11.385,-117.831,-0.010216,-157.106,1.00734
0.79892,-11.519,-108.248,-0.0115205,-157.106,1.00734
0.79902,-11.6416,-98.559,-0.0128598,-157.106,1.00734
0.79912,-11.7528,-88.7724,-0.014229,-157.106,1.00734
0.79922,-11.8523,-78.8981,-0.0156261,-157.106,1.00734
0.79932,-11.9402,-68.946,-0.0170434,-157.106,1.00734
0.79942,-12.0162,-58.9258,-0.0184704,-157.106,1.00734
0.79952,-12.0804,-48.8475,-0.0199037,-157.106,1.00734
0.79962,-12.1327,-38.7209,-0.0213352,-157.106,1.00734
0.79972,-12.173,-28.5561,-0.0227629,-157.106,1.00734
0.79982,-12.2013,-18.3631,-0.024177,-157.106,1.00734
0.79992,-12.2176,-8.15199,-0.0255708,-157.106,1.00734
0.80002,-12.2218,2.06718,-0.02694,-157.106,1.00734
0.80012,-12.2139,12.2843,-0.0282752,-157.106,1.00734
0.80022,-12.194,22.4893,-0.0295732,-157.106,1.00734
0.80032,-12.1621,32.6721,-0.0308293,-157.106,1.00734
0.80042,-12.1181,42.8227,-0.0320305,-157.106,1.00734
0.80052,-12.0622,52.9309,-0.0331762,-157.106,1.00734
0.80062,-11.9944,62.987,-0.0342573,-157.106,1.00734
0.800721,-11.9147,72.9808,-0.0352736,-157.106,1.00734
0.800821,-11.8233,82.9026,-0.0362147,-157.106,1.00734
0.800921,-11.7202,92.7425,-0.0370786,-157.107,1.00734
0.801021,-11.6056,102.491,-0.0378624,-157.107,1.00734
0.801121,-11.4795,112.138,-0.0385592,-157.107,1.00733
0.801221,-11.342,121.675,-0.0391725,-157.107,1.00733
0.801321,-11.1934,131.091,-0.0396932,-157.107,1.00733
0.801421,-11.0337,140.378,-0.0401192,-157.107,1.00733
0.801521,-10.8632,149.526,-0.0404477,-157.107,1.00733
0.801621,-10.6819,158.527,-0.0406788,-157.107,1.00733
0.801721,-10.4901,167.371,-0.0408097,-157.107,1.00733
0.801821,-10.2879,176.051,-0.0408389,-157.107,1.00733
0.801921,-10.0756,184.556,-0.0407638,-157.107,1.00733
0.802021,-9.8533,192.879,-0.0405883,-157.107,1.00733
0.802121,-9.62131,201.011,-0.0403113,-157.107,1.00733
0.802221,-9.37982,208.946,-0.039927,-157.107,1.00733
0.802321,-9.12907,216.674,-0.0394426,-157.107,1.00733
0.802421,-8.86931,224.188,-0.0388592,-157.107,1.00733
0.802521,-8.6008,231.48,-0.0381729,-157.107,1.00733
0.802621,-8.3238,238.545,-0.0373904,-157.107,1.00734
0.802721,-8.03858,245.373,-0.0365134,-157.107,1.00734
0.802821,-7.74544,251.96,-0.0355388,-157.107,1.00734
0.802921,-7.44465,258.297,-0.0344738,-157.107,1.00734
0.803021,-7.13651,264.38,-0.0333252,-157.107,1.00734
0.803121,-6.82133,270.202,-0.0320931,-157.107,1.00734
0.803221,-6.49941,275.757,-0.030783,-157.107,1.00734
0.803321,-6.17109,281.04,-0.0293978,-157.107,1.00734
0.803421,-5.83667,286.045,-0.0279457,-157.107,1.00734
0.803521,-5.49649,290.768,-0.026431,-157.107,1.00734
0.803621,-5.15089,295.204,-0.024855,-157.107,1.00734
0.803721,-4.8002,299.348,-0.0232303,-157.107,1.00734
0.803821,-4.44477,303.197,-0.0215527,-157.107,1.00734
0.803921,-4.08496,306.747,-0.0198361,-157.107,1.00734
0.804021,-3.72111,309.994,-0.0180854,-157.107,1.00734
0.804121,-3.35359,312.934,-0.0163041,-157.107,1.00734
0.804221,-2.98276,315.566,-0.0144991,-157.107,1.00734
0.804321,-2.60899,317.887,-0.0126774,-157.107,1.00734
0.804421,-2.23264,319.893,-0.0108481,-157.107,1.00734
0.804521,-1.85408,321.584,-0.00901487,-157.107,1.00734
0.804621,-1.4737,322.957,-0.00718238,-157.107,1.00734
0.804721,-1.09186,324.011,-0.0053579,-157.107,1.00734
0.804821,-0.70894,324.746,-0.00354943,-157.107,1.00734
0.804921,-0.325321,325.16,-0.00176175,-157.107,1.00734
0.805021,0.0586197,325.253,6.30843e-07,-157.107,1.00734
0.805121,0.442504,325.025,0.00172651,-157.107,1.00734
0.805221,0.825954,324.476,0.00341055,-157.107,1.00734
0.805321,1.20859,323.606,0.00504987,-157.107,1.00734
0.805421,1.59003,322.418,0.00663908,-157.107,1.00734
0.805521,1.96991,320.91,0.00817224,-157.107,1.00734
0.805621,2.34784,319.087,0.00963963,-157.107,1.00734
